"","weight"
"1",0.838734760792454
"2",0.298422519631698
"3",1.28830314751158
"4",0.350115694605147
"5",1.13009026185375
"6",1.19013612641089
"7",0.357436707141554
"8",1.05283237034284
"9",1.00832782390103
"10",1.13331549030083
"11",0.876467911719212
"12",0.844343531989155
"13",1.00806944226146
"14",0.972917776698367
"15",0.968968523742022
"16",1.2917956494273
"17",0.308868904136399
"18",1.37157755892654
"19",1.34339655345649
"20",0.303356226067357
"21",1.67535190382663
"22",0.364100260907517
"23",3.54052100677475
"24",0.615487611651741
"25",1.09740785498532
